file,lines,sha16,first_line,last_line,hit_wf_mstr,hit_glt_det,hit_insert_log,hit_MessageBox.Show,hit_TODO
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport.vb,418,0873b7e4e83bdf5d,﻿Imports master_new.ModFunction,End Class,2,0,0,3,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport2.designer.vb,441,b85ddf5ce5e3068c,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()>,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport2.resx,126,34cc7a954f2de048,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FCashManagementReport2.vb,688,a2e4c7636e7e2a91,﻿Imports master_new.ModFunction,End Class,4,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDROutstandingCashAdvanceReport.designer.vb,156,9d97e7f0f33e0e96,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDROutstandingCashAdvanceReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDROutstandingCashAdvanceReport.vb,151,7faef56f372c3a21,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDisbursementRealizationReport.designer.vb,156,05c9b3916d0f1d90,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDisbursementRealizationReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDisbursementRealizationReport.vb,139,06c8293be2762482,﻿Imports Devart.Data.PostgreSql,End Class,0,0,0,1,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDisbursementRequestReport.designer.vb,156,84c33ed353f1ba51,﻿<Global.Microsoft.VisualBasic.CompilerServices.DesignerGenerated()> _,End Class,0,0,0,0,0
Starcom Solution/Starcom.Project/Module/Financial/Cash Management/Report/FDisbursementRequestReport.resx,123,5606230ac553c97a,"<?xml version=""1.0"" encoding=""utf-8""?>",</root>,0,0,0,0,0
